332,teduj_13,"Plagiarism?<ed><U+00AE><U+00B8><ed><U+00BC><U+00B8> #PilipinasDebates #BilangPilipino https://t.co/fa4V8vmblz
WeickAira, #PiliPinasDebates\oi Roxas /drug infested???? duterte is doing his job right
davemaragayyy, laging maganda yung intro ng round ng debate, hanggang napupunta sa personalan at korapyson ni binay at mar #PiliPinasDebates
idontbelonghere, Ugh nkklk manuod ng PilipinasDebates kasama kamag-anak. Ang ingay pls.
USA_TINIG,#PilipinasDebates Duterte: [on drug pushers] ...if you don't leave Davao", you're dead.,,,,,,,,
333,jerometarriela, Duterte talking casually about killing. Where the fuck are we heading now? :( #PilipinasDebates #PilipinasDebates2016,,,,,,,,,
334,WeickAira, #PiliPinasDebatesNaniwala ako ky DUTERTE sensya ....love ko ang politic issues!!!!,,,,,,,,,
335,jayrmorales1, i hope that this will not be the abs format for #pilipinasdebates,,,,,,,,,
336,silme123, Mayor DU30 pagkabibo<ed><U+00AE><U+00B8><ed><U+00BC><U+00B8><ed><U+00AE><U+00B8><ed><U+00BC><U+00B8><ed><U+00AE><U+00B8><ed><U+00BC><U+00B8>#PilipinasDebates,,,,,,,,,
337,isabelfelixdin, Duterte said if he'd be CHARGED with cases after waiving from Bank Secrecy Act, he'd withdraw from the race. Admirable.#PiliPinasDebates,,,,,,,,
338,izzapascual, Di ko napanood sa simula #PilipinasDebates,,,,,,,,,
339,MashPotato227, @Aykksss sali kayosa pilipinasdebates haha,,,,,,,,,
340,TineBaeXX, PilipinasDebates,,,,,,,,,
341,superguardiano, Beastmode na ata si Luchi haha :D #PilipinasDebates ﾗ watching Philippine Presidential Debate 2016,,,,,,,,,
342,Selenophiliac," The #PiliPinasDebates is so fun! oh! We have Binay """"the bounceback"""" and his assistant Mar """"the dummy""""!",,,,,,,,,
343,psdan24, #PHVoteRoxas #PiliPinasDebates #SolusyonNiMar https://t.co/bPLTAZAs9B,,,,,,,,,
344,zknudalo, PiliPinasDebates 2nd round,,,,,,,,,
345,xvixxvi, SINO ANG PINAKA MEMA? MAMA?*MEMASABI *MAMARUNONG#PiliPinas #PiliPinasDebates #PiliPinasDebates2016,,,,,,,,,
346,vtchfaceu, gusto kong panoodin yung pilipinasdebates ;  ;,,,,,,,,,
347,BantayKarapatan, Who do you think is just wasting their 2 minutes? Who are using their time to answer the questions wisely? #Pilipinas2016 #PilipinasDebates,,,,,,,,,
348,KWyann, Nagiinit na nga ang debate! Nasusunog na si Binay. Oppps sunog na pala siya! Hahaja #BilangPilipino #PiliPinasDebates,,,,,,,,,
349,GomezMitche, Kung ako ang papipiliin,,,fifty2x muna kay Poe at Duterte,,,,,,dapat maging HONEST.                                      #PiliPinasDebates
350,_averyisaac, Pakitaasan po ang brightness kay Binay, hindi ko makita ang expressions niya kapag nagsasalita siya. #PiliPinasDebates,,,,,,,,
351,huwanlorenzo, Kung nasa PiliPinasDebates lang si Miriam, galit na yun at sigurado tikom itong mga to <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #PiliPinasDebates2016,,,,,,,,
352,IamJeeGuro, Yung feeling mong tama na ang mga kodigo mo, mali pala! Ay, Na BINAY KA! #NotoBinay #PHVoteRoxas #PiliPinasDebates #SolusyonNiMar:,,,,,,,
353,ayanarido, Bigyan niyo anti-high blood meds si Binay pls hahahahaha #PiliPinasDebates,,,,,,,,,
354,petuniaEVA," Bakit may """"taas-kamay"""" questions? Di na pang-debate yun. Polls na lang! :-(  #PiliPinasDebates Round 2. #BilangPilipino",,,,,,,,,
355,ohmyshixun, these candidates are so savage, lmao. #BilangPilipino #PiliPinasDebates,,,,,,,,
356,yannaraymundo, Si Mar Roxas ayaw kabahan sa mga sinasabi nya hahahahahaha kape po tayo <U+2615><U+FE0F><U+2615><U+FE0F><U+2615><U+FE0F> #PilipinasDebates,,,,,,,,,
357,DONALFREDLUCERO,"#PiliPinasdebates kung last debate pang Miss Universe, ngayon parang pang Miss Baranggay hahaha kulang nalng Gin... https://t.co/77j2AtxISz
TheFanboySeo, How #PiliPinasDebates looks now. (c) Jhace Jhace https://t.co/3rOI6FfAV8
psdan24, Yung feeling mong tama na ang mga kodigo mo, mali pala! Ay, Na BINAY KA! #NotoBinay #PHVoteRoxas #PiliPinasDebates #SolusyonNiMar:
wiccanprince, Now Watching: #PiliPinasDebates Live #halalan2016ph #Philippines #pilipinas #UPCebu #Visayas https://t.co/oxJZi9pKsB
OnePBEd,Taas Kamay #1: None of the candidates are in favor of divorce. #PHVote #PiliPinasDebates2016 #PilipinasDebates",,,,,,,,,
358,white_bite, No one's for divorce??! I think my vote for the presidency is going down the drain. #pilipinasdebates2016 #pilipinasdebates #bilangpilipino,,,,,,,,,
359,OnePBEd,"Round 2 Qs focused on Climate change and disaster preparedness are discussed as Visayas has always been hit by typhoons. #Pilipinasdebates
YesImRyanS, Vp Binay: ""Hindi, sagutin mo na lang 'yung sa COA...""He said like a man who downed a litre of lambanog in one sitting.#PiliPinasDebates
greyhayden, Sa totoo lang, sino ang bestsuited mag moderate? Eh kung si miriam mag moderate? #Pilipinasdebates #Bilangpilipino
psdan24, Oh ayan ha! #PHVoteRoxas #PiliPinasDebates #SolusyonNiMar: https://t.co/VYzfE38cCh
VueloDominicana, Yung totoo bat paikot ikot sagot ni Roxas at Binay? <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4> #PilipinasDebates
IamTheHime, Namimiss ko na si Mareng Miriam <ed><U+00A0><U+00BD><ed><U+00B8><U+0094> #PilipinasDebates #PiliPinasDebates2016
IamTheHime, Ms Luchi kaya mo yan! Aja! #PilipinasDebates
yannaraymundo, Miram o Duterte lang talaga. Wala ng ibang worthy iboto. #PilipinasDebates
gailbea08, Booooooo.... MAR ROXAS .... Ayaw nyang masapawan pero sya sapaw ng sapaw... <ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+0092>#Pilipinasdebates
iamshar0nrOse, #PilipinasDebates na! Buti na lang delayed. Nakatulog ako. Hihi! Tune in now to TV5. Kilalanin ang #Presidente mo! #VoteDuterte!
815palanca, No one's in favor of divorce? Adultery lang? #theIreoftheChurch #pilipinasdebates
OPrems, Sabihin mo sa staff mo pag-aralan yun current date! BOOM! Panis kasi yun staff. Handshake lang ang tinututo at pagdaraya! #PiliPinasDebates
USA_TINIG,#PilipinasDebates #Updates All candidates are not favor of divorce.",,,,,,,,,
360,psdan24, argumentum ad hominem. #PHVoteRoxas #PiliPinasDebates #SolusyonNiMar,,,,,,,,,
361,white_bite, Ay! Barado! #no2nognog #pilipinasdebates2016 #pilipinasdebates #bilangpilipino,,,,,,,,,
362,arniefraga, Feeling ko magkakaroon ng 'Jay Z and Solange' scene ngayong debate tapos si Poe si Beyonc� tapos si Duterte yung tagapigil #PiliPinasDebates,,,,,,,,,
363,USA_TINIG,"#PilipinasDebates Binay: [to Roxas] Bakit hanggang ngayon hindi mo pa na e'liquidate ang 7 Billion budget for Yolanda?
sandraquita3975, #yolandaph what happened to the undistributed stale goods? Which government offices is handling that? #pilipinasdebates #bilangpilipino
cheenmhie, DU30 for the win <ed><U+00AE><U+00BA><ed><U+00BE><U+0097><ed><U+00AE><U+00BA><ed><U+00BE><U+0097><ed><U+00AE><U+00BA><ed><U+00BE><U+0097>#PilipinasDebates
wish08, Straying away from the question again. #PilipinasDebates
maeigdanes, #PiliPinasDebates #PiliPinasDebates2016 #DU30 https://t.co/nWEgzM3Zrr
asterzahira_, TKO si Binay<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #PilipinasDebates #PHVote
psdan24, Si Grace Poe talaga ang ""DAGDAG QUEEN"". #TraPOE #PHVoteRoxas #PiliPinasDebates #SolusyonNiMar:
ClydeRegine, #Duterte #Du30 #PiliPinasDebates ﾗ watching Philippines Presidential Debate
sarah_chiki, Hello<U+2B07><ed><U+00A0><U+00BD><ed><U+00B0><U+00A6> @SuhilaBnLachhab @Ihab_Amir <U+2714><ed><U+00A0><U+00BD><ed><U+00B3><U+00B7>https://t.co/FzCDRPTTwh https://t.co/fKdw0ZWGQp#PiliPinasDebates#fenerinma�ivar#BaskanlikUgruna
USA_TINIG,#PilipinasDebates Roxas: Apat na bilyong peso ang dumaan sa DILG para sa Yolanda at lahat ay ibinigay sa infrastructure at 93% ay tapos na",,,,,,,,,
364,dleni, Now, talking about Yolanda. Yes, we remember you, Roxas. We REMEMBER. Pay back time. #Pilipinasdebates .,,,,,,
365,derfsolano, Hahaha Kawawang Luchi. <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4> Nagiging Referee <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4> at mukhang masasama pa sa debate nila <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4>#PilipinasDebates,,,,,,,,,
366,psdan24, #PHVoteRoxas #PiliPinasDebates #SolusyonNiMar:  https://t.co/0A3YJy2eUo,,,,,,,,,
367,zxcharlottexx, #PilipinasDebates,,,,,,,,,
368,zxcharlottexx, DU30 #PilipinasDebates,,,,,,,,,
369,IE_jeremy, Keep watching.. <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008C>#PilipinasDebates #TV5,,,,,,,,,
370,Tinbadilla, Mar uwi ka na pls :((( #Duterte2016 #PiliPinasDebates,,,,,,,,,
371,khatleenkhaye19, Still watching #PilipinasDebates whatever they say i will vote #DU30,,,,,,,,,
372,petuniaEVA, Kawawa naman si Ms. Luchi Cruz Valdez in her role as moderator. I hope she survives this. #PiliPinasDebates Round 2. #BilangPilipino,,,,,,,,,
373,7Yjpm, nagkakainitan na!<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>#PilipinasDebates,,,,,,,,,
374,SugarMoonIsMe, walang mahirap kung walang tamad na mamamayan at corrupt na gobyerno, #PilipinasDebates,,,,,,,,
375,JooowD, Away more! #PilipinasDebates HAHAHAHA,,,,,,,,,
376,ejmariegamboa, Sen. Grace Pos is right. That is the way you want this to be isn't it, tv5? Cmon. This is becoming like a palengke debate. #PiliPinasDebates,,,,,,,,
377,emonroque, #PilipinasDebates https://t.co/dvXSSdpJhO,,,,,,,,,
378,_jaybustamante, Paguusapan tungkol sa pagbaba ng income tax, ginawang OFFTOPIC ang CORRUPTION. #PiliPinasDebates,,,,,,,,
379,RodjeLadines, mag suntukan nalang kayo!#PiliPinasDebates,,,,,,,,,
380,IamTheHime, So ayun na nga, sa twing magsasalita si Binay sinasabihan siya ng magnanakaw ng nakadebate niya. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #PilipinasDebates #PiliPinasDebates2016,,,,,,,,
381,IamTheHime, Pati pamilya damay damay na! #PiliPinasDebates2016 #PilipinasDebates #awayawayna,,,,,,,,,
382,MrAnthonyVega, Gusto ko makitang pinagtutulungan ng mga candidates si Binay. High ratings na para sa TV5 yon. HAHA #PiliPinasDebates,,,,,,,,,
383,phengbear13, #PiliPinasDebates(bangayan)2016,,,,,,,,,
384,martdelms, I love how firm Lucy Cruz Valdez as a moderator. Isog kung isog. #PilipinasDebates #BilangPilipino,,,,,,,,,
385,ChrstphrNcro, Umiinit hahahahaha #PiliPinasDebates,,,,,,,,,
386,ChrstphrNcro, Umiinit hahahahaha #PiliPinasDebates,,,,,,,,,
387,vinmcastillo, Too cool Duterte. Haha. #PilipinasDebates,,,,,,,,,
388,"aiuiuue""",HAHAHAHAHAHAHA AYAN NAAAA! BINIBISMOWD MO SI DU30 #PILIPINASDEBATES #PILIPINASpogisirahmUSA_TINIG,"#PilipinasDebatesBinay: Marami ang mahihirap dahil laganap ang corruption
XavierJohnFord, Ang fierce ni Grace Poe hahahaha! #PilipinasDebates
themagicjing, Wow! Bakbakan talaga ang debate this time. May barahan factor. Hahaha #PilipinasDebates2016 #PilipinasDebates ﾗ watching TV5
PUKEMOLUKE,ANO ABS BAKIT WALANG PILIPINASDEBATES SAINYO? TEAM DAANG MATUWID BA KAYO KAYA AYAW NIYO?
naeselyk1, The fuck binay hates the admin, cause he doesnt understand it, the whole constitution!!#pilipinasdebates
_CEREALKILL3R,VP Binay talking about corruption. C'mon", VP!#PiliPinasDebates,,,,,,,
389,chiyutosan, The presidentiables doesn't seem to stick with the topic! #BilangPilipino #PilipinasDebates,,,,,,,,,
390,judithabad, Death of corruption, everything else will follow #Duterte #straight #PilipinasDebates2016 #PilipinasDebates #BilangPilipino #TV5,,,,,,,,
391,markhylicious04, Pag kaalyado ka safe ka. Shoot! #pilipinasdebates,,,,,,,,,
392,halfbakedboy, Whew! Thanks for the delay. Naabutan ko ang #pilipinasdebates,,,,,,,,,
393,krisela47, Binay's no income tax for Php 30,000 and below is already like bribery #PilipinasDebates,,,,,,,,
394,Angelalogy, Roxas stop it with the general statements. Binay stop it with your personal issues. #PiliPinasDebates,,,,,,,,,
395,sandraquita3975, Underspending? How come there's no good roads and infrastructures in rural areas? #pilipinasdebates #presidentialdebates2016 #bilangpilipino,,,,,,,,,
396,iam_teomba, Binay is on FIRE. Literally. HAHAHAHA#PiliPinasDebates 2016,,,,,,,,,
397,graceel21, Aba Matindi!<ed><U+00AE><U+00B8><ed><U+00BC><U+00B8> Sa tingin ko after this debate ay decided n tlga ako. Haha #Pilipinasdebates ﾗ watching TV5,,,,,,,,,
398,joellobbyist, Anong nakasuhan. Lahat kayo! Damo pa kamo bilin. #PilipinasDebates,,,,,,,,,
399,casperdagreat, #Binayﾒs laugh is the scariest thing ever. <ed><U+00A0><U+00BD><ed><U+00B8><U+0096>#PilipinasDebates #PilipinasDebates2016,,,,,,,,,
400,ka_bino, Oras ko ito#BilangPilipino#PilipinasDebates#cebuvote2016,,,,,,,,,
401,martdelms, Sa mga wala kabalo, ara lang sa TV 5 :)))#PilipinasDebates #BilangPilipino,,,,,,,,
402,jerometarriela, Feeling ko kanina pa gusto sampalin ni ate gurl na nagsa-sign language si Binay. #PilipinasDebates #PilipinasDebates2016,,,,,,,,,
403,martdelms, Kahit delayed sulit naman kasi mas maganda ang debate ngayon kesa nung una. #PilipinasDebates #BilangPilipino,,,,,,,,,
404,Galleeeeeeeeee," """"Oras ko po ito."""" -Mar Roxas #PiliPinasDebates",,,,,,,,,
405,USA_TINIG,"Thoughts!Roxas: ""LP or non-LP lahat kinakahusan""#PilipinasDebates
BossBear, Roxas VS Poe Winner <U+27A1><U+FE0F> Luchi <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0086><ed><U+00A0><U+00BD><ed><U+00B8><U+0085>#PilipinasDebates
mikolotsky, oras ko po ito. :) - Mar #PilipinasDebates
delacruzmark568, chill lng si Mayor Du30. haha#Thuglife#PilipinasDebates
aKusiChristian, #PiliPinasDebates
IamTheHime, Me oras nga kasi. Laging kina-cut off ni Mareng Poe ung mga kadebate niya. #PilipinasDebates #PiliPinasDebates2016
ChrstphrNcro, Nice one Grace! #PiliPinasDebates
VictorElijaaaah, INTENSE!!!!!! #PilipinasDebates
memelswp, World peace daw si Duterte, ayaw ng away pero lakas mangtrashtalk <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> hayerp. #PilipinasDebates #pilipinas
dleni, Hot na hot #Pilipinasdebates
pandekate, I hope all words that will be bursting inside the mouth of the future President in this debate will happen. <U+270B><U+270B><U+270B> #pilipinasdebates
AnjeLLMaj, Pak na Pak ang Debates #PiliPinasDebates
alleiahmso, Duterte hahaha #PiliPinasDebates
eulacabaya, Can't watch PiliPinasDebates cause it's so ingay here
Amfauxreal, Bigyan ng lalake yaaaan! Para manahimik! Haha #pilipinasdebates
OnePBEd,Poe: Sabay ng pagbaba ng income tax", kailangan din babaan ang corporate income tax. #PiliPinasDebates2016 #PilipinasDebates,,,,,,,,
406,ozclube7211, Go Duterte! <ed><U+00AE><U+00BA><ed><U+00BE><U+009F> #PilipinasDebates,,,,,,,,,
407,jerometarriela, Ang sarap pakinggan nung pagtatanggal ng tax sa 30k below earner. Pero coming from Binay???? #PilipinasDebates #PilipinasDebates2016,,,,,,,,,
408,English_don, So who selected the panelists? Who are they? What are there interests (or lack thereof)? Who screens the questions?#PilipinasDebates,,,,,,,,,
409,martdelms, I hate how Binay argues AD HOMINEM. Ugh #PilipinasDebates #BilangPilipino,,,,,,,,,
410,SiKuyaEbbie, Too much rants and words that I could say for people, but in actuality just a specific person, who are not worth the text. #PiliPinasDebates,,,,,,,
411,MLswish, I like VP Binay's Tax Reform but it will never happen considering the massive needs of our government. #PiliPinasDebates,,,,,,,,,
412,Yannehhhh, Binay: maraming pera ang pilipinas. May pera!Paki labas na pls#PiliPinasDebates,,,,,,,,,
413,HowardTuanqui, Yes! #SolusyonNiMar #PiliPinasDebates https://t.co/BeGkobDioW,,,,,,,,,
414,TrishTadi, #pilipinasdebates #tv5 #news5 #newsanchors Tough job this afternoon.,,,,,,,,,
415,RobbieBenediict, Masyadong self centered si Roxas for me #PilipinasDebates,,,,,,,,,
416,IamTheHime, This is a recording #PilipinasDebates #Duterte,,,,,,,,,
417,duna_gee, Noy, anong clean energy pinagsasabi mo? Sa probinsya, may coal mining. Hanggang sa syudad, may coal. Lokohan na ito beh! #PilipinasDebates,,,,,,
418,Francis_Baldove, Don't ever ask mr vp when it comes on money..di ghapon na matubag ug tarung#PILIpinasDebates#Round2,,,,,,,,,
419,petuniaEVA, You now know who is making more sense.... I like this debate. #PiliPinasDebates Round 2. #BilangPilipino,,,,,,,,,
420,mythreid," """"Tony"""" is not assuming VP Binay. He's clearly asking a question. Defensive ka lang talaga.#PiliPinasDebates#Du30",,,,,,,,,
421,JEANgolbells, EH AYUN NA NGA HINDI NAMAN KASI NECESSARY ANG PAG-ABOLISH SA INCOME TAX HAYNAKO BINAY #PiliPinasDebates #MiriamPaRin,,,,,,,,,
422,jerometarriela, Tangina kabadong kabado si binay magsalita. #PilipinasDebates #PilipinasDebates2016,,,,,,,,,
423,PapaRanze, Sa mga gaya kong walang TV, ito po yung live stream sa youtube ng #PilipinasDebates https://t.co/pM0fmDu4aB,,,,,,,,
424,Yannehhhh, Ako lang ba naiirita kay Binay? #PiliPinasDebates,,,,,,,,,
425,TheAquilaOculus, @rapplerdotcom #PiliPinasDebates Obviously not #OnlyBinay. Either he did not answer the question or did not answer at all. #NoToBinay,,,,,,,,,
426,martdelms, I love this debate format. Ka-anghang sg mga arguments kg rebuttals.#PilipinasDebates #BilangPilipino,,,,,,,,,
427,greyhayden, New views Grace-fierce; Duterte-very Informd on global isues; Binay- wala msabi pg hnd coruption ang isue #Pilipinasdebates #BilangPilipino,,,,,,,,,
428,ElcidVC, PiliPinasdebates ka ba? Worth it kasi yung paghihintay ko sayo. @rapplerdotcom #PiliPinasDebates2016,,,,,,,,,
429,tbangs, Dapat si Tiyang Amy ang pinag-host nitong debate nang magkaalaman na talaga. #PilipinasDebates https://t.co/IaqcSOA68S,,,,,,,,,
430,NathanGerodias, #PilipinasDebates,,,,,,,,,
431,sunie23, Wala atang waiver talagang dala si #binay kaya d nya mahanap!! #pilipinasdebates,,,,,,,,,
432,mia_longid, Yan? Yan ang debate?Asaran lang naman ang nangyayari. Anobayan. Pilipinas, nakakahiya naman.#PilipinasDebates,,,,,,,,
433,iamRedjz, #PilipinasDebates https://t.co/M1qum6XOq6,,,,,,,,,
434,USA_TINIG,"Show your support! #PilipinasDebates#Poe #Binay #Roxas #Duterte
mvalba, #PiliPinasDebates yung notes ni #PHVoteBinay ay listahan kung anung ititira nya sa mga candidates, anu kaya ang notes nya kay #Duterte2016 ?
jryouthatwork, For the info of Grace Poe on BUB please refer to https://t.co/IioqCTzW0q #SolusyonNiMar #PiliPinasDebates #PHVotesRoxas
butterscorch16, How can Luchi Cruz Valdez keep her composure? I mean. She's just the perfect fit as moderator for this format #PiliPinasDebates @TV5manila
YGSheee, Can't watch #PiliPinasDebates :(
blue_rhosze, Kala ko cebu flight lang ang nadedelay,PilipinasDebates din pala haha#PiliPinas2016
gmanewsfacebook, #Eleksyon2016: Humingi ng paumanhin ang moderator ng ikalawang #PiliPinasDebates sa pagkaantala ng debate. https://t.co/0DK6LkMBOo
iamgenevieve30, ...iba tlga tindig ni Poe, halatang mataas ang pinag-aralan, bat kaya wala si ka Miriam? <ed><U+00AE><U+00BB><ed><U+00B0><U+0080>#pilipinasdebates... https://t.co/hA0iQZxrat
jysarrrrrrrrr, Nakakaexcite ang 2nd round, si Duterte chill na chill lang ee. Hahaha! #PilipinasDebates
mythreid, kaya nga Facebook Analytics un. jusko! isa pa tong pabobo girl.#PiliPinasDebates#Du30 https://t.co/40MwJ87gec
Francis_Baldove, Maypag wa ko nag engineering da nag political science unta ko hahahahaha#PILIpinasDebates#Round2
bourne2bnestey, Mr. Roxas, the question was what else you can improve with Daang Matuwid. Not what it has delivered so far. Crystal clear#PiliPinasDebates
psdan24, #PHVoteRoxas #PiliPinasDebates #SolusyonNiMar:  https://t.co/QrZz1b8VmS
onejethro",#PILIPINASDEBATES#DUTERTE,,,,,,,,
435,jillianlaagan, There should be fire trucks around. #PiliPinas #PilipinasDebates,,,,,,,,,
436,missDj04, guity si Binay!hahaha#PiliPinasDebates,,,,,,,,,
437,reginechagas, #PilipinasDebates #Du30 on the go <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>,,,,,,,,,
438,ItsMeJeidie, 1 of the best debate I've ever seen. #PiliPinasDebates,,,,,,,,,
439,bancatubay, Livestream link for #PilipinasDebates  https://t.co/xpVcdN1WPH via @youtube,,,,,,,,,
440,thorisnothuman, Currently battling with my mind if I'm going to attend our practice early or just chill and watch #PiliPinasDebates <ed><U+00A0><U+00BD><ed><U+00B8><U+00AA>,,,,,,,,,
441,GieloGalura, Luoyang Binay oi.. Gitabangan.. Hahaha#PilipinasDebates #Pilipinas2016 ﾗ watching Philippines Presidential Debate,,,,,,,,,
442,Jey_em06, Aw.. PilipinasDebates pala ngaun. Nasobrahan ako sa tulog kaya d ko nasimulan. Haha.. Good evening.,,,,,,,,,
