,from_id,from_name,message,created_time,type,link,id,likes_count,comments_count,shares_count
513,10207621164159800,Jerome James Han,"Habang nasa canteen at nakain with my co-teacher, pnapalabas ang mr.pogi sa eat bulaga.

Mr.pogi: akala niyo si Zac Efron noh? Nagkakamali kayo!!! Ako si blah blah...

Tapos napalingon kmi dun sa isang estudyante, pagkadinig nya kasi dun sa snbi ni mr.pogi, sabi nya,

""Hoy ang kapal ng mukha mo! Zac Efron ka jan!!!!""

hahaha nkkatuwa naman ang mga students.",2012-07-07T04:10:32+0000,status,NA,326350678368_10150976454948369,24,0,0
614,1299932783355130,Chamie Bande-Pem,"after several job interviews, parati nilang nababanggit na may attitude at mayabang daw tayo. totoo?",2012-07-03T13:30:34+0000,status,NA,326350678368_10150968343493369,8,15,0
713,1250078135007060,Maricar Piedad,Nakita ko lang to sa upuan ko sa ICS MH :)))),2012-07-06T13:22:40+0000,photo,https://www.facebook.com/photo.php?fbid=480630701951812&set=gm.10150975012168369&type=3,326350678368_10150975012168369,46,0,0
812,1157709510919950,Marylie Caligagan,"X: Atenean?
Y: No,
X: Oh,so what's up?
Y:That's where I study.
Y: Just kidding,im fine.:)",2012-07-05T19:20:18+0000,status,NA,326350678368_10150973378203369,16,5,0
912,10208718366853900,Wchl C. Dstr,"June 29 ang scheduled flight ko papuntang Singapore for a month's vacation. At kung mamalasin ka nga naman, I was sent to the holding area sa immigration dahil sa rason na ""doubtful reason for entry"". Sabe nila naghigpit daw kasi ang SG sa mga pumapasok sa kanila eklavoo. So there, 9:25pm ang flight ko at I was supposed to be at the boarding gate by 8:55, to my horror, 8:45 na nasa holding area pa rin ako. Finally, I was talked to by an immigration officer. Dameng blah-blahs until itanong nya kung saan ako grumaduate.

IMMIGRATION OFFICER: Where were you educated?
ME: University of the Philippines po. In Los Baños.
IO: Oh. I see. Do you have an alumni card?
ME: No Sir.
IO: Any ID, papers to prove that you graduated there?
ME: I have an old ID here, Sir. *Shows my ancient ID from CVM*
IO: Oh. Good.

*Moment of silence when suddenly, another immigration officer walked by*

IO to IO 2: Sir, allow ba naten sya? Graduate sya ng UP.
IO 2: Iskolar ng Bayan pala yan eh, anong case?
IO: Doubtful reason for entry.
IO 2: Ha? Sino nag-pending dyan? Pano naging doubtful yan eh Iskolar ng Bayan yan, approve yan! *Sabay tatak sa papers ko*

Sa isip-isip ko lang, may mga ganito palang perks ang pagiging Iskolar ng Bayan. Passport to immigration. Hehe. Cool lang. BTW, I was seconds away to missing my flight. I even ran to the boarding gate without my shoes on. Hay grabeng experience. Salamat dahil isa akong Iska. :D",2012-07-04T10:28:19+0000,status,NA,326350678368_10150970188008369,400,18,0
1010,10207621164159800,Jerome James Han,"habang nagchecheck ako ng quiz ng students ko, pumasok ang officemate ko sa aking opisina.

Kuya: Tol, may good news ako at bad news, anung gusto mong unahin?
Ako: Ah...good--
Kuya: Good news na lang muna.
Ako: Okay. Anu?
Kuya: Ang good news, makukuha na natin yung sweldo sa Monday.
Ako: wow!!! oh bad news?
Kuya: (nagbuntung hininga) ang badnews lang...hindi pa tayo se-sweldo sa darating na weekend.
ako: pambhra anlabo mo! hahaha, pnakaba pa ako eh.

ayee!!!!!",2012-07-06T07:27:35+0000,status,NA,326350678368_10150974474998369,14,0,0
1111,10207244980580300,Concepcion Keeysee,"FRESHIES TALKING ON THE UP-MIN CAMPAIGN AGAINST BUDGET CUT:

F1: ""i don't need to have sex, because the government f***s everybody.""
F2: ""they tax everything. when it moves, tax it. when it stops moving, don't tax it. when it moves again, tax it.""",2012-06-21T10:22:37+0000,status,NA,326350678368_10150943208618369,42,10,0
1212,1213063402038050,Patricia Isabel Bacay,"PI 100 Prof: Kapag hahampasin ko kayo ng tubo sa ulo, ang sasabihin n'yo ""Ouch!"". Bakit kayo ganun? Sabihin n'yo ""Aray!"" kundi hahampasin ko kayo ng mas malakas... 

...'di ko sinasabing huwag kayong matuto ng Ingles dahil parte na 'yun ng ating lipunan, ang sinasabi ko lang... mahalin ninyo ang inyong sariling wika.

\m/",2012-07-03T13:39:01+0000,status,NA,326350678368_10150968356348369,135,16,0
1312,776901169109552,Alvin Rio Valdeztamon,I laughed so hard because of this.,2012-07-05T15:31:10+0000,video,http://www.youtube.com/watch?v=iY53NR7XhsE,326350678368_10150972993033369,9,2,2
1412,10208776681756500,Eric Tambasacan,[IsaWars] Mang Larry vs Tiyo Pablo http://itunes.apple.com/us/app/grillin-pablo/id519556304?ls=1&mt=8,2012-07-05T01:30:33+0000,link,http://itunes.apple.com/us/app/grillin-pablo/id519556304?mt=8,326350678368_10150971673443369,8,3,0
1512,10154117740249900,Christian Ezekiel Fajardo,"May nakitext saking mga hayskul kahapon sa may waiting shed malapit sa CMC (nag apply ata para sa UPCAT). I text ko daw kung pwede daw silang sunduin malapit sa may ""Obligation"" kasi ang lakas ng ulan.",2012-07-04T23:45:45+0000,status,NA,326350678368_10150971516628369,170,12,0
1612,875636112535564,<U+30D1><U+30B9><U+30AB><U+30B7><U+30E7> <U+30DE><U+30EB><U+30B9><U+30C8><U+30F3>,Nakita at naalala ko lang bigla habang nagbubura ako ng files.,2012-07-03T14:39:57+0000,photo,https://www.facebook.com/photo.php?fbid=289342121164969&set=gm.10150968455013369&type=3,326350678368_10150968455013369,8,5,0
1712,10207621164159800,Jerome James Han,"medyo kadiri pero nkkatawa.

eto ung scene, bale yung friend ko ay nasa jeep pauwi sa vctoria. nasa may likod lang sya mis,o ng driver. may hawak syang taho, medyo mainit init pa.

so sa excitement nya after magbayad, ininom na nya talaga yung taho, forgetting that mainit init pa ung syrup. so pag inom nya, dumretso ang syrup sa lalamunan nya, so napaubo sya.

then si manong:
""ne, ok ka lang?""

as in nag aaalala si manong. di nya naramdaman ung taho na tumapon sa likod nya.

hahaha, hndi namin alam ang ggawin.

lols. just feel like posting.",2012-06-30T13:33:45+0000,status,NA,326350678368_10150962243708369,55,5,0
1812,10209044350693800,Rafael Conquilla,"dahil tinatamad akong lumabas:

ako (nagtext sa Bogchi): ate paorder po ng chicken honey dipped, sinangag at dalawang malasadong egg. padagdag na rin po ng extra fried rice. patext na lang po kung nareceive nyo po ito. thank you po.

bogchi: D2 pu bah kau talaga oOrder sa bogchi? Wala pu kasi ung mga order mu eh :-)

ako: opo, nakalimutan ko po kasi yung tawag dun sa chicken na matamis.

Bogchi: ah.

hai epic fail! LOL, share lang:))",2012-07-04T12:30:54+0000,status,NA,326350678368_10150970381788369,33,4,0
1912,1329004417125870,Toon Pimentel,"Walang Katapusang Kalokohan Part 2: Purst Dey 

(Usapan ng roommates ko. Magkaklase sila sa math.)

""Oy, Tiago, bakit di ka pumasok?""
""Wala kayang pasok, 2:30 kaya nasa MBLH na ko, walang tao, kaya umakyat na ko. San ka galing?""
""Pumasok. Recit math natin kanina, t*nga.""",2012-07-04T09:47:48+0000,status,NA,326350678368_10150970137323369,55,0,0
203,10205677647809500,Christian Allen Taleon,Ang sayang makipagusap dito sa overheard... marami kang matututunan... heheh,2012-07-04T05:14:44+0000,status,NA,326350678368_10150969774743369,6,0,0
215,10205552465161500,Merryl Canlas,"Nasa jeep. 
Me: *hinawakan at tinignan ang ID* Talagang suot dapat?
Friend (nonUP): Di naman. Ampanget ng uniform pag walang ID eh. Patingin nga din ng sa'yo :)
Me: Oh. *inabot ang ID*
F: Ano feeling ng may 'University of the Philippines' sa ID?
Me: Pressure.

Eh totoo naman.",2012-07-03T19:09:04+0000,status,NA,326350678368_10150968914833369,62,0,0
223,10154114376384400,Kenn Erese,"na-experience niyo ba to? sawang sawa na ako marinig yung feedback nila pag sumagot ako sa tanong na...

     : anong course mo sa UP?
me: BS (insert subject here)
     : ang galing mo pala sa (insert subject here)...halimaw.",2012-06-09T12:23:28+0000,status,NA,326350678368_10150918203608369,446,180,0
233,10209113644741800,Anna Korina Cacho,Kanina sa MGT 111 class namin before ibigay yung quiz namin bigla ako parang lalagnatin tapos after na ipasa na namin ulit sa prof yung quiz bigla naman ako nagpalpitate. Lumabas tuloy ako ng room for 2 minutes at nag-inhale exhale ako haha ! pero in fairness okay naman score ko sa quiz (share lang :D),2012-07-03T12:38:17+0000,status,NA,326350678368_10150968269643369,9,0,0
243,10205754914533200,Cats Addawe,"Ang UPLB tadtad ng BANGA
Ang UPD maraming SUNFLOWER

hurray!",2012-07-03T09:08:09+0000,photo,https://www.facebook.com/photo.php?fbid=3338732548212&set=gm.10150967996288369&type=3,326350678368_10150967996288369,105,1,0
253,10153773678224100,Franco Trazo,"Sana kasali dito ang Eksenang Peyups section ng Kule. Haha! Solid yun! Either, maghanap sila ng best Overheard story or magshare sila... WOOT!",2012-07-03T05:43:29+0000,status,NA,326350678368_10150967761918369,6,0,0
263,1120827911261060,Ian Muyna,"Epekto ng mahirap na registration sa UP. Usapan ng 2 gurl nasa jeep ung isa...

Girl 1: Pauwi ka na ng Dorm?
Girl 2: Di pa ako reg!!
Girl 1: sabi ko, uwi ka na ba ng dorm?
Girl 2: Di pa nga ako reg!! kulet... geh

---> kulet niyo!!! :)) ahaha",2012-07-01T02:00:45+0000,status,NA,326350678368_10150963211738369,87,4,0
273,10207817313622500,Jolo Cabatan,Nangangamoy na ang sperm tree sa LB. :)),2012-06-29T02:39:20+0000,status,NA,326350678368_10150959454908369,123,28,0
283,1261006260580140,Billy George Panulaya,"Merong infamous tree sa UPLB na tinatawag na Sperm Tree. kasi amoy Zonrox/Semen yung paligid pag gabi malapit dun. Scenario: May mga grupo ng freshie.

FreshieBoy: Eeew. ano ba naman yun? anong amoy yun?
FreshieGirl: Eeew. Amoy sperm. eew.
FB: O.o Teka, bakit alam mo yung amoy ng sperm?
FG: O.O

alam na.",2012-06-26T09:18:00+0000,status,NA,326350678368_10150953435963369,368,69,0
293,1285681908114250,Angelina Limpin,"Last June 15, mga 7pm kay Oble.. Napatambay at napadaan lang kame.
May grupo ng mga 4th year students (na namamasyal ata matapos magpasa ng kanilang UPCAT forms) na parang medyo namumrublema dahil gusto nilang magka group picture kay oble. 

Friend ko: Tara puntahan at tulungan natin sila. *Evil smile
Ako: *Evil laugh (Alam na)

Punta sa mga bagets..

Ako: Gusto nyo kami na lang ang mag-picture sa inyo? :)

Haha. Oble myth. :3",2012-06-25T12:14:19+0000,status,NA,326350678368_10150951483453369,172,39,0
303,1161003603933520,Camille Andrea Flores,"sabi ng USC president namin  .. 
""ang UP Baguio, MALIITlang. Pero MALALIM.""

:D puro hagdan downwards  :D

3types of stairs in UPB:
1. fertility stairs
2. pregnancy stairs
3. abortion stairs",2012-06-26T13:56:00+0000,status,NA,326350678368_10150953825603369,97,33,0
314,1148105588542090,Jayson Recto,SURVEY LANG PO :) Ano ang wala ang PUP sa UP at Ano ang wala ang UP sa PUP saka the advantages and disadvantages of those two State U (excluded na siyempre yung abbreviation nila :),2012-06-30T17:09:58+0000,status,NA,326350678368_10150962550443369,1,16,0
333,10154114376384400,Kenn Erese,"Kwentong yosi.

kinakantyawan si boy na magyosi ng samahan. Di nagtagal, napayosi siya.
tapos sinabihan sya ng lahat ""magyoyosi ka rin pala eh""

Boy: (sabay turo kay Girl) ikaw kaya ang nagturo sa akin magyosi.

kinantyawan si boy (na dating hithit-buga ang way of smoking) na naninisi pa tapos babae pa ang sinisi. tapos biglang sumagot si girl.

Girl: tinama ko lang ang mali mo non.

SAPUL!

Disclaimer: Cigarette smoking is dangerous to your health.",2012-07-01T14:07:47+0000,status,NA,326350678368_10150964125358369,17,6,0
343,10152963954283100,Cho Zabala Bai,"A year after graduation. circa 2002.
nakasalubong ni Girl 1 si Girl 2 sa workplace.

G1: *walang kaabog-abog* uy kilala kita a!
G2: *sa gulat* parang pamilyar ka rin, UP?
G1: Oo, magkabatch tayo. Tatay mo yung humilera kina Chancellor at UP President sa stage para icongrats ka hahahaha
G2: kabatch nga kita. pakshet.

Ending: super friends na tong dalawa hanggang ngayon. :) 
Lesson: Matinding briefing kay eksayted tatay bago umakyat ng stage. Siya ang kakamayan nina chancy, hindi ikaw.",2012-07-02T00:47:05+0000,status,NA,326350678368_10150965119283369,41,1,0
353,1245009758861540,Coleen Bautista,"Psych 10 class (non verbatim)

Prof: Ano ang self-concept ng UP students? 

Karamihan sa class: Matalino.

Prof: May isa pa. Arrogance. O di ba aminin nyo karamihan proud na proud pag sa UP sila pumapasok?

Class: *tawa na lang, medyo nagdedeny pa*

Prof: Nah, it's okay. That's how you are raised here. 

:))",2012-07-01T17:09:15+0000,status,NA,326350678368_10150964426403369,102,0,0
363,1148105588542090,Jayson Recto,May ganito pala sa UP Diliman dati bakit nawala ito ganda pa naman :(,2012-07-01T04:42:06+0000,photo,https://www.facebook.com/academic.clinic/photos/a.10150540036811713.369559.188322596712/10150988983876713/?type=3,326350678368_10150963419843369,13,4,0
372,10206230836870000,Mark Kevin,"Kanina sa ENSC 13 class.

Sir: Class dala kayo quiz notebook next meeting. Yung red na Cattleya gusto ko.
Classmate: Meron ba nun? Sir yellow na lang.
Sir: Ayaw ko kasi ng light colors. Kasi madaling madumihan. O sige black na lang. Final na. Ilagay nyo sa gitna ng cover page yung 2x2 whole body picture taz sa top rightmost corner yung section. Yung may pinakamagandang quiz notebook plus 10 sa quiz.

>>kung ano matripan e! hahaha.",2012-06-29T13:46:05+0000,status,NA,326350678368_10150960290208369,131,23,0
383,10153924567075100,Esther Jo Cariaga Pinzon,"Sa SM-UP jeep. 2 girls, galing yata ng Philo class yata kasi puro Plato and others ang pinag-uusapan.   

Girl 1: Naring mo yung sabi about love? Dapat daw ang love, walang object of the love. Kasi kung may object, hindi na yun love.
Girl 2: So dapat, ""love is"" lang. The state of being love.",2012-07-01T13:52:11+0000,status,NA,326350678368_10150964102063369,13,1,0
393,10205754914533200,Cats Addawe,"ChE 282 UPLB - Sir Alf

After getting my exam results (hind nakapag-aral mabuti kaya naghahabol sa points para hindi mag-finals), nakita ko yung isang problem solving item na partial points lang ang nakuha ko kahit na 98% nung pagka-haba-habang solution ay tama, nakalimutan ko lang i-distribute yung isang factor sa loob ng () to get the final answer... tinanong ko kung bakit ganun lang yung score tama naman yung solution ko, na-careless lang sa last step before the final answer... then he said:

""REMEMBER, CARELESSNESS IS THE MOTHER OF ALL PARTIAL POINTS""
... toinks! At least may natutunan akong quote na na-share ko rin sa iba (esp. to my students). Mabuti na din yun kaysa all-or-nothing =)",2012-06-30T19:14:26+0000,status,NA,326350678368_10150962719253369,103,9,0
402,10205961553134300,Angela Minas,"The Oblation, in form.
""Flexing their muscles are National Artist for Sculpture Guillermo Tolentino (center) and his assistant Anastacio Caedo (third from left) who later claimed his winning form was used as the basis for Tolentino's iconic UP Oblation."" -Ambeth Ocampo",2012-07-01T13:05:00+0000,photo,https://www.facebook.com/47261762634/photos/a.10150668781797635.393167.47261762634/10150854160882635/?type=3,326350678368_10150964038293369,17,0,0
414,10207955914530000,Elizabeth Diaz,"once you start working you'll be introduced as:

""this is (insert name here).. he/she's from UP.""

introduced to a fellow UP gradute:

(insert name here), meet ___________. he/she's from UP dil/visayas/baguio/LB/min/manila.

kahit iba-iba pang campuses pa kayo galing, working in different departments sa same organization; somehow mag mi-meet parin kayo.. just because: YOU'RE ALL FROM UP. :D",2012-06-28T16:00:53+0000,status,NA,326350678368_10150958448073369,142,6,0
423,1056859964373220,Gian Lee Carlo Quiban,"AWESOME UP MOMENTS:
PolSci11 Class with Prof. Tigno:

Prof: Why do you are there conflicts?
(Nagtaas ako ng kamay)
(Prof recognizes me)
Prof: Ah yes. What's your name again?
Me: (sitting) Quiban sir.
Prof: Ok. Why are there conflicts?
Me: (huminga then biglang tumayo) Ahh sir...
Prof: It's ok. be seated.

---Ano to? High school lang? Stand to be recognized. Haha. Halatang freshie lang :)

Engot ko kung minsan. haha XD",2012-06-24T14:25:28+0000,status,NA,326350678368_10150949623268369,51,18,0
433,10208495526522700,Rick Freewind,"@UPLB Creepy Moment:

It happened during one of the nights when I was applying for an org. After our meeting in the main library, everyone went their separate ways--two of my batchmates(during the application) took the path to the closest bridge(I think it was the rumored ""Never-Ending"" Bridge?). My mind's kinda fuzzy about what I said back then... But as soon as I said the phrase, one of the lights flicked off, scaring my groupmates.

The fact that the place is ""haunted"", or I'm really a... magnet of misfortune.",2012-06-29T16:45:27+0000,status,NA,326350678368_10150960579098369,24,14,0
